ID_EVALUACION,CODIGO_AUDITOR,COD_PROY,Fecha de ejecucion,RESULTADO,TITULO_CUESTIONARIO
1945921,r02746,0457_003,09/01/2014,"0,9217",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945922,r02743,0457_003,15/01/2014,"0,8883",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945923,33568,0457_003,09/01/2014,"0,9183",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945924,33598,0457_003,07/01/2014,"0,9017",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945925,34116,0457_003,17/01/2014,"0,8683",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945926,32200,0457_003,15/01/2014,"0,736",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945927,34105,0457_003,15/01/2014,"0,7717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945928,32200,0457_003,15/01/2014,"0,9842",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945929,34105,0457_003,15/01/2014,"0,8383",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945930,33560,0457_003,10/01/2014,"0,8883",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945931,32200,0457_003,15/01/2014,"0,9351",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945932,32347,0457_003,10/01/2014,"0,8217",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945933,34105,0457_003,15/01/2014,"0,6867",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945934,2522,0457_003,15/01/2014,"0,9383",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945935,333,0457_003,14/01/2014,"0,9217",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945936,R00141,0457_003,16/01/2014,"0,8217",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945937,34116,0457_003,17/01/2014,"0,905",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945938,33568,0457_003,16/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945939,32200,0457_003,15/01/2014,"0,9717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945940,32200,0457_003,15/01/2014,"0,9842",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945941,333,0457_003,14/01/2014,"0,9054",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945942,32341,0457_003,21/01/2014,"0,8614",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945943,R00141,0457_003,16/01/2014,"0,935",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945944,32200,0457_003,15/01/2014,1,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945945,33568,0457_003,14/01/2014,"0,9533",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945946,33568,0457_003,14/01/2014,"0,9558",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945947,r02743,0457_003,15/01/2014,"0,9017",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945948,33554,0457_003,15/01/2014,"0,8758",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945949,2717,0457_003,20/01/2014,"0,955",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945950,R00141,0457_003,21/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945951,333,0457_003,14/01/2014,"0,8824",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945952,32200,0457_003,15/01/2014,"0,9474",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945953,32200,0457_003,15/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945954,r02743,0457_003,03/01/2014,"0,8217",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945955,r02746,0457_003,03/01/2014,"0,8883",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945956,32200,0457_003,15/01/2014,"0,935",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945957,33598,0457_003,02/01/2014,"0,9667",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945958,33568,0457_003,16/01/2014,"0,935",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945959,33564,0457_003,21/01/2014,"0,9383",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945960,34047,0457_003,20/01/2014,"0,9298",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945961,30046,0457_003,14/01/2014,"0,8533",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945962,33987,0457_003,14/01/2013,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945963,32200,0457_003,15/01/2014,"0,9842",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945964,32200,0457_003,15/01/2014,"0,9842",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945965,33568,0457_003,09/01/2014,"0,9517",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945966,r02742,0457_003,17/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945967,R32143,0457_003,16/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945968,32822,0457_003,09/01/2014,"0,935",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945969,333,0457_003,14/01/2014,"0,8982",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945970,333,0457_003,14/01/2014,"0,8982",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945971,333,0457_003,14/01/2014,"0,9316",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945972,333,0457_003,14/01/2014,"0,9702",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945973,33568,0457_003,14/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945974,r02743,0457_003,02/01/2014,"0,6383",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945975,31879,0457_003,17/01/2014,"0,8263",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945976,R00141,0457_003,03/01/2014,"0,9717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945977,r02743,0457_003,15/01/2014,"0,9383",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945978,R00141,0457_003,03/01/2014,"0,8824",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945979,32200,0457_003,15/01/2014,"0,855",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945980,r02743,0457_003,03/01/2014,"0,7421",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945981,333,0457_003,14/01/2014,"0,9217",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945982,333,0457_003,14/01/2014,"0,9217",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945983,2717,0457_003,20/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945984,33590,0457_003,09/01/2014,"0,8683",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945985,2522,0457_003,15/01/2014,"0,935",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945986,2522,0457_003,15/01/2014,"0,855",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945987,333,0457_003,14/01/2014,"0,8474",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945988,32347,0457_003,04/01/2014,"0,8123",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945989,29880,0457_003,21/01/2014,"0,8614",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945990,30841,0457_003,13/01/2014,"0,9217",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945991,33949,0457_003,15/01/2014,"0,6175",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945992,33555,0457_003,03/01/2014,"0,8965",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945993,33842,0457_003,08/01/2014,"0,7579",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945994,2717,0457_003,20/01/2014,"0,905",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945995,33568,0457_003,16/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945996,30046,0457_003,16/01/2014,"0,97",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945997,R00141,0457_003,15/01/2014,"0,8717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945998,30046,0457_003,13/01/2014,"0,7596",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1945999,32369,0457_003,17/01/2014,"0,7699",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946000,32777,0457_003,20/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946001,32777,0457_003,17/01/2014,"0,9683",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946002,33415,0457_003,04/01/2014,"0,935",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946003,32777,0457_003,17/01/2014,"0,9683",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946004,32777,0457_003,17/01/2014,"0,955",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946005,32777,0457_003,20/01/2014,"0,5079",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946007,33415,0457_003,04/01/2014,"0,8617",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946008,33940,0457_003,08/01/2014,"0,855",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946009,33415,0457_003,04/01/2014,"0,8217",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946010,32368,0457_003,20/01/2014,"0,755",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946011,32777,0457_003,21/01/2014,"0,8617",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946012,32369,0457_003,15/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946013,32777,0457_003,21/01/2014,"0,8474",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946014,32368,0457_003,20/01/2014,"0,855",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946015,31497,0457_003,14/01/2014,"0,805",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946016,33940,0457_003,16/01/2014,"0,6544",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946017,32777,0457_003,17/01/2014,"0,9",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946018,32777,0457_003,20/01/2014,"0,8614",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946019,32777,0457_003,20/01/2014,"0,8717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946020,32606,0457_001,18/01/2014,"0,5789",MYSTERY SHOPPER TTPP P5 (ENE_14)
1946022,33415,0457_002,04/01/2014,1,MYSTERY SHOPPER SERVICIO FFQQ P5 (ENE_14)
1946023,33415,0457_002,03/01/2014,"0,9444",MYSTERY SHOPPER SERVICIO FFQQ P5 (ENE_14)
1946024,33940,0457_002,07/01/2014,"0,9183",MYSTERY SHOPPER FFQQ P5 (ENE_14)
1946025,32606,0457_002,21/01/2014,"0,8123",MYSTERY SHOPPER FFQQ P5 (ENE_14)
1946026,33940,0457_002,11/01/2014,"0,955",MYSTERY SHOPPER FFQQ P5 (ENE_14)
1946027,32368,0457_002,20/01/2014,"0,6412",MYSTERY SHOPPER FFQQ P5 (ENE_14)
1946028,32497,0457_002,21/01/2014,"0,9017",MYSTERY SHOPPER FFQQ P5 (ENE_14)
1946032,34073,0457_003,13/01/2014,"0,8183",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946036,33379,0457_003,10/01/2014,"0,9383",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946037,29590,0457_003,15/01/2014,"0,9392",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946041,30888,0457_003,16/01/2014,"0,8383",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946045,30888,0457_003,16/01/2014,"0,9383",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946049,33268,0457_003,21/01/2014,"0,9217",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946053,34088,0457_003,13/01/2014,"0,8717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946054,30888,0457_003,20/01/2014,"0,7947",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946058,30888,0457_003,21/01/2014,"0,885",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946062,33268,0457_003,21/01/2014,"0,9717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946066,30888,0457_003,16/01/2014,"0,8883",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946070,34073,0457_003,13/01/2014,"0,905",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946074,30888,0457_003,21/01/2014,"0,8883",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946078,34088,0457_003,18/01/2014,"0,6933",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946082,33379,0457_003,10/01/2014,"0,9383",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946083,30888,0457_003,20/01/2014,"0,7596",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946087,34073,0457_003,16/01/2014,"0,9717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946091,30888,0457_003,16/01/2014,"0,8117",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946095,33379,0457_003,07/01/2014,"0,6442",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946099,29590,0457_003,15/01/2014,"0,7758",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946100,34088,0457_003,18/01/2014,"0,7199",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946104,33379,0457_003,10/01/2014,"0,8383",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946108,30888,0457_003,16/01/2014,"0,8883",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946112,33460,0457_003,15/01/2014,"0,8883",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946116,34073,0457_003,16/01/2014,"0,955",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946120,33268,0457_003,21/01/2014,"0,7217",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946124,33379,0457_003,10/01/2014,"0,9017",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946125,677,0457_001,21/01/2014,"0,8105",MYSTERY SHOPPER TTPP P5 (ENE_14)
1946126,34073,0457_003,13/01/2014,"0,4763",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946127,33379,0457_003,10/01/2014,"0,9383",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946128,34073,0457_003,16/01/2014,"0,8717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946129,33268,0457_003,17/01/2014,"0,9217",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946130,30888,0457_002,16/01/2014,"0,8883",MYSTERY SHOPPER FFQQ P5 (ENE_14)
1946131,34073,0457_002,21/01/2014,"0,6456",MYSTERY SHOPPER FFQQ P5 (ENE_14)
1946132,33458,0457_002,20/01/2014,"0,8333",MYSTERY SHOPPER SERVICIO FFQQ P5 (ENE_14)
1946133,33458,0457_002,20/01/2014,"0,7833",MYSTERY SHOPPER SERVICIO FFQQ P5 (ENE_14)
1946134,30888,0457_002,16/01/2014,"0,7596",MYSTERY SHOPPER FFQQ P5 (ENE_14)
1946138,32571,0143_006,17/01/2014,"0,8907",Frescco Mystery Shopping 2012 -QM-
1946139,33794,0143_006,16/01/2014,"0,7488",Frescco Mystery Shopping 2012 -QM-
1946140,2474,0143_006,16/01/2014,"0,8307",Frescco Mystery Shopping 2012 -QM-
1946141,33386,0143_006,09/01/2014,"0,8419",Frescco Mystery Shopping 2012 -QM-
1946142,29116,0143_006,03/01/2014,"0,5898",Frescco Mystery Shopping 2012 -QM-
1946143,30895,0143_006,16/01/2014,"0,9792",Frescco Mystery Shopping 2012 -QM-
1946183,29343,0459_001,11/01/2014,"0,984",Cuestionario MGuest_Estandar_tipo4_Bagues
1946186,31082,0459_001,12/01/2014,"0,934",Cuestionario MGuest_Estandar_tipo1_Granados83
1946189,32664,0459_001,18/01/2014,"0,929",Cuestionario MGuest_Estandar_tipo6_Gran Derby
1946195,157,0459_001,20/01/2014,"0,856",Cuestionario MGuest_Estandar_tipo7_Balmes
1946201,29667,0459_001,23/01/2014,"0,897",Cuestionario MGuest_Estandar_tipo1_Caesar
1946204,31678,0459_001,22/01/2014,"0,933",Cuestionario MGuest_Estandar_tipo2_1_Banke
1946211,34068,0457_003,17/01/2014,"0,571",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946212,32136,0457_003,21/01/2014,"0,7772",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946213,33133,0457_003,03/01/2014,"0,914",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946214,31144,0457_003,08/01/2014,"0,8517",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946215,901_02707,0457_003,08/01/2014,"0,9383",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946216,32844,0457_003,16/01/2014,"0,8017",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946217,30195,0457_003,14/01/2014,"0,9258",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946218,32621,0457_003,18/01/2014,"0,9183",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946219,32844,0457_003,03/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946220,33981,0457_003,04/01/2014,"0,9717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946221,29724,0457_003,08/01/2014,"0,905",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946222,30008,0457_003,03/01/2014,"0,914",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946223,30986,0457_003,17/01/2014,"0,7719",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946224,34067,0457_003,08/01/2014,"0,8533",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946225,31085,0457_003,15/01/2014,"0,7517",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946226,31708,0457_003,21/01/2014,"0,7737",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946227,29664,0457_003,10/01/2014,"0,6233",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946228,32826,0457_003,17/01/2014,"0,8017",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946229,33808,0457_003,21/01/2014,"0,885",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946230,31708,0457_003,11/01/2014,"0,8183",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946231,30549,0457_003,20/01/2014,"0,7833",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946233,33133,0457_003,08/01/2014,"0,8421",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946235,31144,0457_003,15/01/2014,"0,8649",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946236,33996,0457_003,10/01/2014,"0,707",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946237,31707,0457_003,21/01/2014,"0,8439",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946238,31708,0457_003,13/01/2014,"0,6217",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946239,32664,0457_003,14/01/2014,"0,8383",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946240,30195,0457_003,16/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946241,33383,0457_003,16/01/2014,"0,8263",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946242,33024,0457_003,21/01/2014,"0,8883",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946243,30195,0457_003,16/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946244,30008,0457_003,02/01/2014,"0,914",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946245,R29502,0457_003,09/01/2014,"0,9683",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946246,32844,0457_003,03/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946247,30195,0457_003,14/01/2014,"0,9383",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946248,34063,0457_003,18/01/2014,"0,885",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946249,32866,0457_003,13/01/2014,"0,9517",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946250,32571,0457_003,17/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946251,33133,0457_003,07/01/2014,"0,914",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946252,33133,0457_003,16/01/2014,"0,9316",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946253,30550,0457_003,17/01/2014,"0,7561",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946254,R29530,0457_003,07/01/2014,"0,8925",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946255,31707,0457_003,10/01/2014,"0,7258",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946257,31707,0457_003,10/01/2014,"0,5742",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946258,31144,0457_003,15/01/2014,"0,8298",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946259,31144,0457_003,15/01/2014,"0,8717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946260,32571,0457_003,20/01/2014,"0,905",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946261,31403,0457_003,21/01/2014,"0,6684",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946262,31378,0457_003,10/01/2014,"0,9684",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946263,31378,0457_003,10/01/2014,"0,914",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946264,33024,0457_003,20/01/2014,"0,855",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946265,30549,0457_003,17/01/2014,"0,6509",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946267,31707,0457_003,21/01/2014,"0,6412",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946268,32708,0457_003,11/01/2014,"0,9016",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946269,31144,0457_003,15/01/2014,"0,8298",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946270,31708,0457_003,17/01/2014,"0,6717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946271,31708,0457_003,17/01/2014,"0,7737",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946272,29724,0457_003,08/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946273,33981,0457_003,15/01/2014,"0,9717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946274,34067,0457_003,15/01/2014,"0,8683",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946275,34063,0457_003,15/01/2014,"0,9517",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946276,31808,0457_003,20/01/2014,"0,9667",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946277,32136,0457_003,21/01/2014,"0,879",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946278,294,0457_003,16/01/2014,"0,6719",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946279,34061,0457_003,10/01/2014,"0,8717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946280,31707,0457_003,10/01/2014,"0,7408",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946281,31144,0457_003,15/01/2014,"0,8649",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946282,R29502,0457_003,09/01/2014,"0,935",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946283,30008,0457_003,02/01/2014,"0,914",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946284,33024,0457_003,20/01/2014,"0,7596",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946285,31084,0457_003,08/01/2014,"0,7717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946286,29773,0457_003,15/01/2014,"0,6883",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946287,901_02707,0457_003,10/01/2014,"0,985",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946288,31378,0457_003,21/01/2014,"0,8298",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946290,31378,0457_003,07/01/2014,"0,8649",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946291,29501,0457_003,17/01/2014,"0,8383",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946292,901_02357,0457_003,18/01/2014,"0,7717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946293,31808,0457_003,20/01/2014,"0,9316",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946294,30008,0457_003,04/01/2014,"0,914",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946295,R29994,0457_003,09/01/2014,"0,8263",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946296,31366,0457_003,15/01/2014,"0,5385",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946297,33996,0457_003,18/01/2014,"0,8883",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946298,31707,0457_003,10/01/2014,"0,5868",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946300,R29530,0457_003,02/01/2014,"0,8258",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946301,R34043,0457_003,02/01/2014,"0,8649",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946302,33996,0457_003,11/01/2014,"0,7717",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946304,31708,0457_003,17/01/2014,"0,935",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946305,31707,0457_003,10/01/2014,"0,855",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946306,31378,0457_003,10/01/2014,"0,8217",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946307,32942,0457_003,03/01/2014,"0,9474",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946308,2474,0457_003,16/01/2014,"0,7683",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1946309,33133,0457_003,18/01/2014,"0,5342",MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
